order_id,customer_id,order_date,status,shipping_address_id,coupon_id,subtotal,discount_amt,shipping_charges,tax_amt,total_amount,payment_status,delivery_date,warehouse_id,channel
5003,2447,"2020-06-23 07:57:00",Delivered,506,5,78666.11,6971.98,0.0,12904.94,84599.07,Paid,"2020-06-25 07:57:00",3,App
5004,516,"2020-06-01 18:01:00",Delivered,6161,100,42520.4,5092.22,0.0,6737.07,44165.25,Paid,"2020-06-05 18:01:00",6,App
5005,2895,"2020-06-27 22:06:00",Delivered,146,195,31274.08,6742.03,0.0,4415.77,28947.82,Paid,"2020-06-29 22:06:00",5,App
5006,555,"2020-06-05 15:55:00",Shipped,4191,,22795.92,4175.92,0.0,3351.6,21971.6,Paid,,9,"Mobile Web"
5007,1617,"2020-06-24 11:39:00",Delivered,1961,11,28450.68,3223.01,0.0,4540.98,29768.65,Paid,"2020-06-27 11:39:00",4,App
5008,209,"2020-06-25 23:13:00",Returned,4933,127,18793.14,3121.79,0.0,2820.84,18492.19,Paid,,7,Website
5009,1552,"2020-06-29 09:01:00",Delivered,7109,198,42855.89,4104.31,0.0,6975.28,45726.86,Paid,"2020-07-05 09:01:00",10,Website
5010,1657,"2020-06-06 03:03:00",Delivered,8962,,46607.39,6546.99,0.0,7210.87,47271.27,Paid,"2020-06-14 03:03:00",6,"Mobile Web"
5011,997,"2020-06-15 22:35:00",Processing,8592,,49184.13,12367.64,0.0,6626.97,43443.46,Pending,,5,App
5012,4885,"2020-06-17 09:18:00",Shipped,3990,,20148.99,3567.82,0.0,2984.61,19565.78,Paid,,1,"Mobile Web"
5013,3592,"2020-06-03 13:31:00",Delivered,5831,,74292.08,21527.47,0.0,9497.63,62262.24,Paid,"2020-06-10 13:31:00",2,App
5014,1110,"2020-06-25 09:51:00",Delivered,1051,95,10108.76,1475.24,0.0,1554.03,10187.55,Paid,"2020-06-28 09:51:00",6,Website
5015,1149,"2020-06-15 16:46:00",Delivered,1708,,34557.26,2797.17,0.0,5716.82,37476.91,Paid,"2020-06-17 16:46:00",4,App
5016,4127,"2020-06-14 21:37:00",Delivered,9432,13,34321.84,801.21,0.0,6033.71,39554.34,Paid,"2020-06-22 21:37:00",5,Website
5017,1163,"2020-06-16 13:13:00",Delivered,5945,,51331.08,8776.08,0.0,7659.9,50214.9,Paid,"2020-06-20 13:13:00",8,App
5018,413,"2020-06-25 15:04:00",Delivered,53,,66048.03,2526.12,0.0,11433.94,74955.85,Paid,"2020-07-02 15:04:00",10,Website
5019,354,"2020-06-19 02:24:00",Delivered,943,,58678.57,4331.15,0.0,9782.54,64129.96,Paid,"2020-06-26 02:24:00",9,Website
5020,1665,"2020-06-03 00:00:00",Delivered,8353,128,54744.22,11565.64,0.0,7772.14,50950.72,Paid,"2020-06-11 00:00:00",2,App
5021,1657,"2020-06-14 14:32:00",Delivered,5700,,79567.82,2455.8,0.0,13880.16,90992.18,Paid,"2020-06-18 14:32:00",9,App
5022,4177,"2020-06-29 04:52:00",Delivered,9534,115,27515.67,7788.65,0.0,3550.86,23277.88,Paid,"2020-07-03 04:52:00",5,Website
5023,2157,"2020-06-15 08:23:00",Delivered,1337,,12802.76,1307.09,0.0,2069.22,13564.89,Paid,"2020-06-20 08:23:00",9,Website
5024,1626,"2020-06-26 11:38:00",Delivered,9066,,48545.87,3067.23,0.0,8186.16,53664.8,Paid,"2020-06-28 11:38:00",5,"Mobile Web"
5025,350,"2020-06-10 13:09:00",Delivered,9707,170,64843.01,2008.56,0.0,11310.2,74144.65,Paid,"2020-06-17 13:09:00",5,"Mobile Web"
5026,1844,"2020-06-03 15:14:00",Delivered,9501,,76060.71,11591.79,0.0,11604.41,76073.33,Paid,"2020-06-08 15:14:00",10,Website
5027,3169,"2020-06-17 18:19:00",Delivered,4682,34,71390.47,16321.24,0.0,9912.46,64981.69,Paid,"2020-06-20 18:19:00",7,Website
5028,1135,"2020-06-13 16:06:00",Delivered,716,75,11105.78,1479.15,0.0,1732.79,11359.42,Paid,"2020-06-16 16:06:00",7,App
5029,2140,"2020-06-18 06:48:00",Delivered,8784,,59564.5,17084.84,0.0,7646.34,50126.0,Paid,"2020-06-24 06:48:00",6,Website
5030,643,"2020-06-12 13:16:00",Delivered,3033,131,10599.08,759.33,0.0,1771.15,11610.9,Paid,"2020-06-20 13:16:00",5,App
5031,203,"2020-06-16 11:29:00",Delivered,9746,,44181.62,3056.73,0.0,7402.48,48527.37,Paid,"2020-06-19 11:29:00",1,App
5032,3413,"2020-06-16 12:58:00",Delivered,2864,,37051.22,3641.06,0.0,6013.83,39423.99,Paid,"2020-06-22 12:58:00",7,App
5033,2298,"2020-06-08 04:59:00",Delivered,616,,4469.27,655.44,0.0,686.49,4500.32,Paid,"2020-06-15 04:59:00",6,Website
5034,642,"2020-06-04 07:18:00",Delivered,684,,74962.39,12176.09,0.0,11301.53,74087.83,Paid,"2020-06-10 07:18:00",6,"Mobile Web"
5035,4244,"2020-06-28 05:35:00",Returned,8260,197,43087.54,8629.11,0.0,6202.52,40660.95,Paid,,4,App
5036,4477,"2020-06-09 16:15:00",Returned,7555,136,1559.94,87.66,0.0,265.01,1737.29,Paid,,10,App
5037,1006,"2020-06-22 15:38:00",Delivered,8907,33,23727.09,1528.99,0.0,3995.66,26193.76,Paid,"2020-06-26 15:38:00",4,Website
5038,4524,"2020-06-03 18:07:00",Cancelled,8251,175,66197.34,2274.67,0.0,11506.08,75428.75,Pending,,2,App
5039,4095,"2020-06-01 14:54:00",Delivered,8325,,46395.33,9285.54,0.0,6679.76,43789.55,Paid,"2020-06-08 14:54:00",8,"Mobile Web"
5040,61,"2020-06-01 07:14:00",Delivered,632,,55953.36,15186.13,0.0,7338.1,48105.33,Paid,"2020-06-03 07:14:00",7,Website
5041,1837,"2020-06-21 20:19:00",Delivered,6626,45,17433.49,4078.15,0.0,2403.96,15759.3,Paid,"2020-06-24 20:19:00",2,App
5042,761,"2020-06-12 10:53:00",Delivered,8637,,33995.7,7177.74,0.0,4827.23,31645.19,Paid,"2020-06-17 10:53:00",2,App
5043,3907,"2020-06-20 23:09:00",Delivered,5577,,33670.99,946.17,0.0,5890.47,38615.29,Paid,"2020-06-23 23:09:00",7,App
5044,827,"2020-06-01 18:30:00",Delivered,151,,70045.99,17453.29,0.0,9466.69,62059.39,Paid,"2020-06-03 18:30:00",9,App
5045,1472,"2020-06-01 00:01:00",Cancelled,4439,75,52030.71,11065.74,0.0,7373.69,48338.66,Pending,,10,"Mobile Web"
5046,3632,"2020-06-18 15:48:00",Delivered,2835,,37862.18,4419.77,0.0,6019.63,39462.04,Paid,"2020-06-24 15:48:00",3,"Mobile Web"
5047,1607,"2020-06-23 13:37:00",Delivered,771,67,15100.98,3288.27,0.0,2126.29,13939.0,Paid,"2020-06-28 13:37:00",2,App
5048,3720,"2020-06-30 11:47:00",Delivered,9667,67,48998.01,10057.71,0.0,7009.25,45949.55,Paid,"2020-07-08 11:47:00",10,App
5049,1509,"2020-06-17 12:48:00",Cancelled,504,,56131.95,1969.68,0.0,9749.21,63911.48,Failed,,3,Website
5050,632,"2020-06-01 03:18:00",Returned,6665,2,70818.98,19648.89,0.0,9210.62,60380.71,Paid,,5,App
5051,1010,"2020-06-04 22:51:00",Delivered,4249,,7391.69,411.86,0.0,1256.37,8236.2,Paid,"2020-06-09 22:51:00",5,App
5052,3249,"2020-06-16 00:11:00",Delivered,886,,15105.24,1225.17,0.0,2498.41,16378.48,Paid,"2020-06-19 00:11:00",6,App
5053,2012,"2020-06-25 14:14:00",Delivered,898,,46712.6,11142.52,0.0,6402.61,41972.69,Paid,"2020-07-02 14:14:00",8,App
5054,2194,"2020-06-27 05:55:00",Returned,8814,,34185.87,6608.09,0.0,4964.0,32541.78,Paid,,8,"Mobile Web"
5055,4832,"2020-06-29 18:55:00",Delivered,1260,,54355.97,14629.77,0.0,7150.72,46876.92,Paid,"2020-07-03 18:55:00",7,App
5056,4955,"2020-06-15 02:30:00",Delivered,356,,24845.67,5521.63,0.0,3478.33,22802.37,Paid,"2020-06-20 02:30:00",2,Website
5057,665,"2020-06-27 23:06:00",Delivered,9310,56,29645.66,2930.14,0.0,4808.79,31524.31,Paid,"2020-07-02 23:06:00",2,Website
5058,3705,"2020-06-05 16:17:00",Delivered,2996,,57210.38,10372.41,0.0,8430.83,55268.8,Paid,"2020-06-13 16:17:00",1,App
5059,2417,"2020-06-17 20:05:00",Confirmed,5725,135,11416.49,1613.76,0.0,1764.49,11567.22,Pending,,5,App
5060,3339,"2020-06-30 17:46:00",Delivered,9547,,69834.29,6412.82,0.0,11415.86,74837.33,Paid,"2020-07-07 17:46:00",10,App
5061,3178,"2020-06-21 13:08:00",Returned,2149,178,32056.11,1616.9,0.0,5479.06,35918.27,Paid,,4,App
5062,3051,"2020-06-15 00:58:00",Delivered,6881,84,46994.93,4728.18,0.0,7608.01,49874.76,Paid,"2020-06-18 00:58:00",3,App
5063,1237,"2020-06-23 14:34:00",Delivered,5510,3,27855.09,7911.16,0.0,3589.91,23533.84,Paid,"2020-06-27 14:34:00",3,App
5064,421,"2020-06-19 03:33:00",Delivered,9367,156,53842.18,15734.55,0.0,6859.37,44967.0,Paid,"2020-06-26 03:33:00",6,Website
5065,723,"2020-06-10 10:50:00",Delivered,5761,,22606.03,700.1,0.0,3943.07,25849.0,Paid,"2020-06-18 10:50:00",2,Website
5066,4607,"2020-06-10 09:47:00",Delivered,9307,153,10923.42,491.26,0.0,1877.79,12309.95,Paid,"2020-06-12 09:47:00",5,App
5067,4242,"2020-06-10 16:34:00",Delivered,8045,85,68818.04,15272.96,0.0,9638.11,63183.19,Paid,"2020-06-15 16:34:00",1,App
5068,1111,"2020-06-29 02:39:00",Delivered,9482,150,59360.74,16496.19,0.0,7715.62,50580.17,Paid,"2020-07-05 02:39:00",8,App
5069,580,"2020-06-23 22:04:00",Delivered,1836,,56675.12,2224.12,0.0,9801.18,64252.18,Paid,"2020-06-25 22:04:00",5,Website
5070,2155,"2020-06-02 18:35:00",Delivered,8148,84,8559.3,461.53,0.0,1457.6,9555.37,Paid,"2020-06-08 18:35:00",2,App
5071,3242,"2020-06-04 21:37:00",Delivered,3943,157,1250.46,162.84,0.0,195.77,1283.39,Paid,"2020-06-12 21:37:00",9,"Mobile Web"
5072,4526,"2020-06-27 01:10:00",Delivered,409,,9213.88,2112.66,0.0,1278.22,8379.44,Paid,"2020-07-01 01:10:00",7,App
5073,3342,"2020-06-24 02:54:00",Delivered,7354,,48738.23,11875.82,0.0,6635.23,43497.64,Paid,"2020-06-27 02:54:00",7,App
5074,2627,"2020-06-28 02:46:00",Delivered,6322,,16265.66,864.58,0.0,2772.19,18173.27,Paid,"2020-07-06 02:46:00",4,App
5075,2873,"2020-06-19 01:36:00",Delivered,9208,113,60347.7,17317.45,0.0,7745.44,50775.69,Paid,"2020-06-22 01:36:00",8,App
5076,1641,"2020-06-13 07:17:00",Shipped,5807,,43662.22,8652.98,0.0,6301.66,41310.9,Paid,,3,Website
5077,3572,"2020-06-14 21:48:00",Confirmed,4810,,10116.79,1118.34,0.0,1619.72,10618.17,Pending,,5,App
5078,4480,"2020-06-06 05:41:00",Delivered,5662,,23453.01,2990.33,0.0,3683.28,24145.96,Paid,"2020-06-14 05:41:00",3,App
5079,4376,"2020-06-30 19:43:00",Returned,6744,,72232.59,8780.91,0.0,11421.3,74872.98,Paid,,7,App
5080,69,"2020-06-12 19:38:00",Delivered,3793,141,40820.41,7836.17,0.0,5937.16,38921.4,Paid,"2020-06-14 19:38:00",8,App
5081,1994,"2020-06-02 07:31:00",Delivered,3215,87,14356.53,3913.2,0.0,1879.8,12323.13,Paid,"2020-06-07 07:31:00",3,App
5082,3224,"2020-06-06 15:45:00",Delivered,3561,,24153.51,4746.72,0.0,3493.22,22900.01,Paid,"2020-06-11 15:45:00",5,"Mobile Web"
5083,188,"2020-06-19 07:55:00",Cancelled,2381,,70737.16,17518.14,0.0,9579.42,62798.44,Pending,,10,App
5084,3999,"2020-06-27 23:03:00",Shipped,5081,,5025.71,975.01,0.0,729.13,4779.83,Paid,,3,App
5085,4759,"2020-06-02 16:07:00",Shipped,3243,11,3968.06,301.85,0.0,659.92,4326.13,Paid,,1,"Mobile Web"
5086,4770,"2020-06-14 23:29:00",Delivered,3761,,69866.6,623.62,0.0,12463.74,81706.72,Paid,"2020-06-20 23:29:00",7,App
5087,54,"2020-06-12 14:26:00",Delivered,7342,19,77757.27,5668.88,0.0,12975.91,85064.3,Paid,"2020-06-19 14:26:00",9,App
5088,4262,"2020-06-12 10:17:00",Delivered,6900,36,34591.68,7625.69,0.0,4853.88,31819.87,Paid,"2020-06-20 10:17:00",7,App
5089,686,"2020-06-17 00:57:00",Delivered,402,,72949.65,18291.86,0.0,9838.4,64496.19,Paid,"2020-06-21 00:57:00",7,"Mobile Web"
5090,123,"2020-06-16 19:28:00",Delivered,6902,,11558.64,298.45,0.0,2026.83,13287.02,Paid,"2020-06-20 19:28:00",9,Website
5091,730,"2020-06-03 00:01:00",Delivered,2060,172,6568.12,965.62,0.0,1008.45,6610.95,Paid,"2020-06-11 00:01:00",5,App
5092,824,"2020-06-06 02:21:00",Delivered,9484,7,61010.46,11074.08,0.0,8988.55,58924.93,Paid,"2020-06-11 02:21:00",6,"Mobile Web"
5093,2728,"2020-06-02 08:28:00",Shipped,9982,,21991.19,4510.15,0.0,3146.59,20627.63,Paid,,4,App
5094,3051,"2020-06-30 18:04:00",Delivered,3508,,8950.92,992.83,0.0,1432.46,9390.55,Paid,"2020-07-06 18:04:00",8,Website
5095,90,"2020-06-05 16:01:00",Pending,8619,145,43618.54,6544.39,0.0,6673.35,43747.5,Pending,,1,App
5096,3365,"2020-06-05 15:29:00",Delivered,102,,14608.9,2063.32,0.0,2258.2,14803.78,Paid,"2020-06-07 15:29:00",8,Website
5097,3468,"2020-06-22 17:54:00",Cancelled,2285,,1712.63,397.65,0.0,236.7,1551.68,Failed,,3,"Mobile Web"
5098,1099,"2020-06-22 12:26:00",Cancelled,523,,41759.05,1043.83,0.0,7328.74,48043.96,Pending,,1,"Mobile Web"
5099,1376,"2020-06-21 07:14:00",Delivered,3714,,69654.2,18339.02,0.0,9236.73,60551.91,Paid,"2020-06-25 07:14:00",1,Website
5100,4871,"2020-06-04 22:32:00",Delivered,8046,162,37862.47,7195.63,0.0,5520.03,36186.87,Paid,"2020-06-06 22:32:00",1,App
5101,3124,"2020-06-29 16:20:00",Delivered,9456,,25453.94,3721.67,0.0,3911.81,25644.08,Paid,"2020-07-03 16:20:00",4,App
5102,3021,"2020-06-01 08:57:00",Delivered,4980,180,78058.9,5737.62,0.0,13017.83,85339.11,Paid,"2020-06-07 08:57:00",2,"Mobile Web"
5103,1529,"2020-06-03 16:52:00",Delivered,5879,,6755.62,847.17,0.0,1063.52,6971.97,Paid,"2020-06-09 16:52:00",9,Website
5104,2191,"2020-06-28 08:32:00",Shipped,1527,2,64579.21,12129.17,0.0,9441.01,61891.05,Paid,,10,Website
5105,873,"2020-06-17 09:28:00",Cancelled,9117,,8246.06,1520.01,0.0,1210.69,7936.74,Pending,,6,Website
5106,2488,"2020-06-21 18:34:00",Delivered,3283,153,53288.42,12157.67,0.0,7403.53,48534.28,Paid,"2020-06-29 18:34:00",7,App
5107,1695,"2020-06-03 05:35:00",Confirmed,2793,,624.96,163.38,0.0,83.08,544.66,Pending,,1,Website
5108,97,"2020-06-20 17:41:00",Delivered,6132,,72966.03,304.27,0.0,13079.12,85740.88,Paid,"2020-06-27 17:41:00",10,App
5109,2298,"2020-06-07 11:31:00",Processing,3747,,41817.7,8670.51,0.0,5966.49,39113.68,Pending,,3,App
5110,3794,"2020-06-16 04:20:00",Delivered,4707,133,52058.59,15554.0,0.0,6570.83,43075.42,Paid,"2020-06-21 04:20:00",3,App
5111,2610,"2020-06-25 18:58:00",Cancelled,7559,,47026.09,9547.31,0.0,6746.18,44224.96,Pending,,3,"Mobile Web"
5112,4759,"2020-06-20 11:12:00",Returned,7506,87,2077.15,66.12,0.0,361.99,2373.02,Paid,,9,App
5113,3729,"2020-06-02 12:12:00",Delivered,5508,,52878.25,14777.4,0.0,6858.15,44959.0,Paid,"2020-06-09 12:12:00",8,Website
5114,4134,"2020-06-21 21:00:00",Delivered,264,,41715.6,1789.04,0.0,7186.78,47113.34,Paid,"2020-06-29 21:00:00",3,App
5115,602,"2020-06-25 12:43:00",Delivered,7122,172,28314.67,8298.24,0.0,3602.96,23619.39,Paid,"2020-06-29 12:43:00",9,App
5116,3028,"2020-06-21 05:06:00",Delivered,5630,,76031.91,13916.93,0.0,11180.7,73295.68,Paid,"2020-06-27 05:06:00",3,App
5117,4328,"2020-06-04 21:57:00",Delivered,4866,,51877.72,9971.95,0.0,7543.04,49448.81,Paid,"2020-06-11 21:57:00",7,App
5118,1748,"2020-06-16 10:12:00",Delivered,1435,,39408.07,11379.23,0.0,5045.19,33074.03,Paid,"2020-06-24 10:12:00",2,Website
5119,2554,"2020-06-26 22:14:00",Delivered,962,96,30620.83,1482.23,0.0,5244.95,34383.55,Paid,"2020-06-28 22:14:00",3,App
5120,4020,"2020-06-08 04:44:00",Delivered,4166,,74262.33,12186.41,0.0,11173.67,73249.59,Paid,"2020-06-11 04:44:00",4,Website
5121,323,"2020-06-13 14:41:00",Delivered,8462,148,39867.74,7788.47,0.0,5774.27,37853.54,Paid,"2020-06-17 14:41:00",9,App
5122,4832,"2020-06-07 19:30:00",Returned,9066,143,69478.58,6306.93,0.0,11370.9,74542.55,Paid,,2,Website
5123,3227,"2020-06-29 17:46:00",Delivered,9397,,63619.41,18942.91,0.0,8041.77,52718.27,Paid,"2020-07-05 17:46:00",9,App
5124,1904,"2020-06-15 13:32:00",Delivered,2480,76,25020.3,4982.13,0.0,3606.87,23645.04,Paid,"2020-06-17 13:32:00",2,App
5125,3262,"2020-06-24 02:48:00",Delivered,1312,69,45326.06,1722.93,0.0,7848.56,51451.69,Paid,"2020-07-01 02:48:00",5,App
5126,1448,"2020-06-18 22:38:00",Delivered,4313,,5597.27,149.02,0.0,980.68,6428.93,Paid,"2020-06-24 22:38:00",4,"Mobile Web"
5127,811,"2020-06-13 11:40:00",Shipped,1353,,25507.24,7035.21,0.0,3324.97,21797.0,Paid,,2,App
5128,1235,"2020-06-20 02:13:00",Shipped,6344,,57365.79,7435.48,0.0,8987.46,58917.77,Paid,,1,App
5129,1564,"2020-06-28 05:09:00",Delivered,4543,,55911.4,15112.8,0.0,7343.75,48142.35,Paid,"2020-07-05 05:09:00",5,App
5130,4971,"2020-06-05 19:02:00",Delivered,5516,41,37844.78,9.2,0.0,6810.4,44645.98,Paid,"2020-06-09 19:02:00",1,Website
5131,4829,"2020-06-06 00:28:00",Delivered,6012,,21641.66,4514.94,0.0,3082.81,20209.53,Paid,"2020-06-13 00:28:00",4,App
5132,2657,"2020-06-19 06:52:00",Delivered,4114,,21254.49,5875.31,0.0,2768.25,18147.43,Paid,"2020-06-24 06:52:00",3,App
5133,4541,"2020-06-02 19:24:00",Delivered,9558,,76957.33,7080.02,0.0,12577.92,82455.23,Paid,"2020-06-08 19:24:00",3,"Mobile Web"
5134,302,"2020-06-20 20:51:00",Delivered,2256,125,74476.03,6245.56,0.0,12281.48,80511.95,Paid,"2020-06-28 20:51:00",9,App
5135,1776,"2020-06-07 00:05:00",Delivered,8046,,25549.6,4618.98,0.0,3767.51,24698.13,Paid,"2020-06-15 00:05:00",3,"Mobile Web"
5136,682,"2020-06-13 14:59:00",Delivered,955,104,51925.65,11057.17,0.0,7356.33,48224.81,Paid,"2020-06-21 14:59:00",8,App
5137,4599,"2020-06-25 12:13:00",Delivered,546,,8117.55,1119.99,0.0,1259.56,8257.12,Paid,"2020-06-27 12:13:00",5,Website
5138,1195,"2020-06-18 13:25:00",Cancelled,3526,,74508.54,4800.63,0.0,12547.42,82255.33,Pending,,3,App
5139,2567,"2020-06-09 19:43:00",Delivered,3757,195,27788.78,1553.17,0.0,4722.41,30958.02,Paid,"2020-06-13 19:43:00",4,App
5140,3893,"2020-06-12 17:18:00",Delivered,9082,32,49063.37,13062.39,0.0,6480.18,42481.16,Paid,"2020-06-14 17:18:00",5,"Mobile Web"
5141,4529,"2020-06-10 17:42:00",Delivered,4026,,45022.74,10756.18,0.0,6167.98,40434.54,Paid,"2020-06-16 17:42:00",9,App
5142,607,"2020-06-23 07:44:00",Shipped,6589,,76868.45,10922.44,0.0,11870.28,77816.29,Paid,,10,"Mobile Web"
5143,1779,"2020-06-20 11:52:00",Delivered,8237,,37480.66,4912.93,0.0,5862.19,38429.92,Paid,"2020-06-24 11:52:00",2,App
5144,2114,"2020-06-21 03:05:00",Delivered,7183,,69447.61,19830.3,0.0,8931.12,58548.43,Paid,"2020-06-24 03:05:00",1,App
5145,4837,"2020-06-13 10:38:00",Delivered,7545,,26716.97,2108.47,0.0,4429.53,29038.03,Paid,"2020-06-20 10:38:00",1,"Mobile Web"
5146,3495,"2020-06-14 06:25:00",Processing,7127,,53848.42,2885.6,0.0,9173.31,60136.13,Pending,,8,"Mobile Web"
5147,2228,"2020-06-03 02:32:00",Delivered,1867,,68101.27,14575.35,0.0,9634.67,63160.59,Paid,"2020-06-07 02:32:00",1,App
5148,4242,"2020-06-17 04:38:00",Delivered,4594,,50079.83,4929.4,0.0,8127.08,53277.51,Paid,"2020-06-20 04:38:00",3,Website
5149,3900,"2020-06-04 11:48:00",Delivered,6787,,53448.96,1513.76,0.0,9348.34,61283.54,Paid,"2020-06-09 11:48:00",8,App
5150,4968,"2020-06-04 00:09:00",Delivered,6060,76,4995.83,1001.94,0.0,718.9,4712.79,Paid,"2020-06-10 00:09:00",5,App
5151,3004,"2020-06-03 10:55:00",Delivered,4762,,41535.77,8497.77,0.0,5946.84,38984.84,Paid,"2020-06-08 10:55:00",6,Website
5152,2829,"2020-06-24 14:36:00",Delivered,2352,198,19846.05,3429.46,0.0,2954.99,19371.58,Paid,"2020-06-27 14:36:00",10,App
5153,1597,"2020-06-25 15:21:00",Delivered,621,,30363.67,6883.87,0.0,4226.36,27706.16,Paid,"2020-06-29 15:21:00",3,"Mobile Web"
5154,4447,"2020-06-14 20:57:00",Delivered,8598,,5846.24,175.43,0.0,1020.75,6691.56,Paid,"2020-06-19 20:57:00",6,Website
5155,4191,"2020-06-25 13:14:00",Delivered,6928,,32051.55,2532.67,0.0,5313.4,34832.28,Paid,"2020-07-02 13:14:00",2,Website
5156,541,"2020-06-07 11:52:00",Shipped,1642,,47269.84,4755.21,0.0,7652.63,50167.26,Paid,,1,App
5157,1401,"2020-06-01 18:33:00",Delivered,10012,125,41003.95,7696.43,0.0,5995.35,39302.87,Paid,"2020-06-09 18:33:00",7,App
5158,2386,"2020-06-26 07:09:00",Processing,4272,98,4513.45,1143.84,0.0,606.53,3976.14,Pending,,2,Website
5159,1502,"2020-06-16 19:20:00",Delivered,1175,165,57363.77,12564.63,0.0,8063.85,52862.99,Paid,"2020-06-19 19:20:00",9,App
5160,1850,"2020-06-03 07:14:00",Delivered,5297,,59104.31,13540.4,0.0,8201.5,53765.41,Paid,"2020-06-06 07:14:00",8,Website
5161,3771,"2020-06-01 16:24:00",Shipped,9981,200,32166.94,4659.85,0.0,4951.28,32458.37,Paid,,5,App
5162,4082,"2020-06-13 01:45:00",Returned,7473,,43464.73,10630.68,0.0,5910.13,38744.18,Paid,,1,Website
5163,3930,"2020-06-04 03:42:00",Delivered,574,,17212.49,3383.63,0.0,2489.19,16318.05,Paid,"2020-06-11 03:42:00",3,"Mobile Web"
5164,3709,"2020-06-06 11:49:00",Delivered,3323,,42844.27,11537.97,0.0,5635.13,36941.43,Paid,"2020-06-08 11:49:00",9,App
5165,1270,"2020-06-12 03:15:00",Returned,10030,199,26701.37,3150.76,0.0,4239.11,27789.72,Paid,,9,App
5166,1314,"2020-06-04 09:48:00",Delivered,7884,,15325.95,1713.71,0.0,2450.2,16062.44,Paid,"2020-06-11 09:48:00",3,App
5167,3282,"2020-06-01 06:30:00",Shipped,7354,,34804.98,1530.02,0.0,5989.49,39264.45,Paid,,2,"Mobile Web"
5168,226,"2020-06-01 10:41:00",Delivered,270,121,78901.81,9234.53,0.0,12540.11,82207.39,Paid,"2020-06-04 10:41:00",8,"Mobile Web"
5169,2007,"2020-06-25 03:33:00",Delivered,7658,,31671.38,5932.41,0.0,4633.01,30371.98,Paid,"2020-07-01 03:33:00",3,App
5170,2775,"2020-06-23 13:15:00",Returned,255,,72079.0,8202.56,0.0,11497.76,75374.2,Paid,,1,Website
5171,612,"2020-06-23 05:48:00",Delivered,1594,143,5595.12,947.51,0.0,836.57,5484.18,Paid,"2020-06-29 05:48:00",2,App
5172,3285,"2020-06-15 15:59:00",Cancelled,7758,,46933.04,4237.85,0.0,7685.13,50380.32,Failed,,9,App
5173,1981,"2020-06-04 06:09:00",Delivered,2332,19,63915.59,17534.47,0.0,8348.6,54729.72,Paid,"2020-06-09 06:09:00",9,App
5174,2651,"2020-06-04 18:31:00",Delivered,9926,,62228.87,11662.84,0.0,9101.89,59667.92,Paid,"2020-06-07 18:31:00",1,Website
5175,2662,"2020-06-16 08:06:00",Delivered,5565,,23385.31,3741.2,0.0,3535.94,23180.05,Paid,"2020-06-19 08:06:00",10,"Mobile Web"
5176,3667,"2020-06-30 02:29:00",Processing,1297,,38963.73,11032.97,0.0,5027.54,32958.3,Pending,,9,"Mobile Web"
5177,4548,"2020-06-08 11:50:00",Delivered,7510,,57618.63,11379.04,0.0,8323.13,54562.72,Paid,"2020-06-14 11:50:00",8,Website
5178,1188,"2020-06-16 06:20:00",Delivered,888,79,2673.15,669.38,0.0,360.68,2364.45,Paid,"2020-06-23 06:20:00",5,App
5179,703,"2020-06-11 16:10:00",Delivered,2797,,24443.39,3727.18,0.0,3728.92,24445.13,Paid,"2020-06-19 16:10:00",7,App
5180,3182,"2020-06-14 00:48:00",Delivered,7955,77,38716.08,527.63,0.0,6873.92,45062.37,Paid,"2020-06-19 00:48:00",7,App
5181,1661,"2020-06-20 03:49:00",Delivered,3518,,31803.87,2485.76,0.0,5277.26,34595.37,Paid,"2020-06-24 03:49:00",10,Website
5182,4339,"2020-06-20 09:44:00",Delivered,2076,,62224.15,1359.26,0.0,10955.68,71820.57,Paid,"2020-06-26 09:44:00",7,"Mobile Web"
5183,2458,"2020-06-17 12:46:00",Delivered,6394,,19358.96,3721.46,0.0,2814.75,18452.25,Paid,"2020-06-22 12:46:00",8,Website
5184,316,"2020-06-22 05:09:00",Delivered,8619,,47496.95,3450.87,0.0,7928.29,51974.37,Paid,"2020-06-25 05:09:00",9,App
5185,2328,"2020-06-05 23:27:00",Delivered,1731,,35371.49,1960.32,0.0,6014.01,39425.18,Paid,"2020-06-12 23:27:00",10,App
5186,4747,"2020-06-30 17:18:00",Delivered,5579,,47806.14,6496.55,0.0,7435.73,48745.32,Paid,"2020-07-03 17:18:00",10,App
5187,3317,"2020-06-23 08:51:00",Delivered,2690,62,53065.08,15016.8,0.0,6848.69,44896.97,Paid,"2020-06-29 08:51:00",8,App
5188,3574,"2020-06-23 04:18:00",Delivered,6267,21,9431.64,2428.14,0.0,1260.63,8264.13,Paid,"2020-06-26 04:18:00",5,Website
5189,541,"2020-06-12 02:17:00",Shipped,5197,,24978.62,2325.04,0.0,4077.64,26731.22,Paid,,2,App
5190,2933,"2020-06-07 19:30:00",Returned,6614,79,35846.06,1559.56,0.0,6171.57,40458.07,Paid,,6,Website
5191,4174,"2020-06-15 15:26:00",Delivered,2866,,73163.92,12618.78,0.0,10898.13,71443.27,Paid,"2020-06-23 15:26:00",1,App
5192,778,"2020-06-05 00:04:00",Returned,7562,,53699.3,4382.19,0.0,8877.08,58194.19,Paid,,8,"Mobile Web"
